180005	-87.0244
180005	-86.2259
180005	-85.4289
180005	-84.633
180005	-83.8383
180005	-83.0445
180005	-82.2516
180005	-81.4595
180005	-80.668
180005	-79.877
180005	-79.0865
180005	-78.2964
180005	-77.5067
180005	-76.7172
180005	-75.9279
180005	-75.1387
180005	-74.3497
180005	-73.5607
180005	-72.7718
180005	-71.9829
180005	-71.1939
180005	-70.4049
180005	-69.6158
180005	-68.8266
180005	-68.0373
180005	-67.248
180005	-66.4584
180005	-65.6688
180005	-64.879
180005	-64.0891
180005	-63.299
180005	-62.5088
180005	-61.7184
180005	-60.9279
180005	-60.1371
180005	-59.3462
180005	-58.555
180005	-57.7636
180005	-56.972
180005	-56.1801
180005	-55.3879
180005	-54.5953
180005	-53.8023
180005	-53.0089
180005	-52.2149
180005	-51.4202
180005	-50.6247
180005	-49.8283
180005	-49.0308
180005	-48.232
180005	-47.8275
180005	-47.8252
180005	-47.8208
180005	-47.8143
180005	-47.8053
180005	-47.7939
180005	-47.7798
180005	-47.7629
180005	-47.7431
180005	-47.7204
180005	-47.6945
180005	-47.6654
180005	-47.6329
180005	-47.597
180005	-47.5577
180005	-47.5147
180005	-47.4681
180005	-47.4178
180005	-47.3637
180005	-47.3057
180005	-47.2438
180005	-47.1779
180005	-47.1079
180005	-47.0339
180005	-46.9557
180005	-46.8733
180005	-46.7866
180005	-46.6956
180005	-46.6002
180005	-46.5004
180005	-46.396
180005	-46.2872
180005	-46.1737
180005	-46.0555
180005	-45.9325
180005	-45.8048
180005	-45.672
180005	-45.5343
180005	-45.3916
180005	-45.2436
180005	-45.0903
180005	-44.9316
180005	-44.7674
180005	-44.5976
180005	-44.422
180005	-44.2405
180005	-44.0529
180005	-43.8591
180005	-43.6589
180005	-43.452
180006	-43.2384
180006	-43.0178
180006	-42.7899
180006	-42.5546
180006	-42.3115
180006	-42.0604
180006	-41.801
180006	-41.5329
180006	-41.2559
180006	-40.9695
180006	-40.6733
180006	-40.367
180006	-40.0501
180006	-39.7222
180006	-39.3826
180006	-39.0309
180006	-38.6665
180006	-38.2888
180006	-37.8971
180006	-37.4907
180006	-37.0688
180006	-36.6306
180006	-36.1754
180006	-35.7021
180006	-35.2098
180006	-34.6974
180006	-34.164
180006	-33.6083
180006	-33.0291
180006	-32.4252
180006	-31.7952
180006	-31.1378
180006	-30.4515
180006	-29.7349
180006	-28.9865
180006	-28.2048
180006	-27.3883
180006	-26.5356
180006	-25.6454
180006	-24.7164
180006	-23.7476
180006	-22.738
180006	-21.6871
180006	-20.5946
180006	-19.4607
180006	-18.286
180006	-17.0719
180006	-15.82
180006	-14.5329
180006	-13.214
180006	-11.8673
180006	-10.4977
180006	-9.11071
180006	-7.71278
180006	-6.31086
180006	-4.91242
180006	-3.52528
180006	-2.15742
180006	-0.816775
180006	0.488985
180006	1.75269
180006	2.96787
180006	4.12894
180006	5.23131
180006	6.27155
180006	7.24734
180006	8.15753
180006	9.00202
180006	9.78172
180006	10.4984
180006	11.1544
180006	11.7529
180006	12.2972
180006	12.791
180006	13.2382
180006	13.6425
180006	14.0079
180006	14.3379
180006	14.636
180006	14.9057
180006	15.1499
180006	15.3714
180006	15.5729
180006	15.7567
180006	15.9249
180006	16.0794
180006	16.2218
180006	16.3538
180006	16.4766
180006	16.5914
180006	16.6993
180006	16.8011
180006	16.8976
180006	16.9896
180006	17.0776
180006	17.1622
180006	17.2439
180006	17.3229
180006	17.3998
180006	17.4747
180007	17.5479
180007	17.6197
180007	17.6903
180007	17.7598
180007	17.8283
180007	17.896
180007	17.963
180007	18.0293
180007	18.0951
180007	18.1604
180007	18.2253
180007	18.2898
180007	18.3539
180007	18.4178
180007	18.4813
180007	18.5446
180007	18.6076
180007	18.6704
180007	18.733
180007	18.7954
180007	18.8576
180007	18.9196
180007	18.9814
180007	19.0431
180007	19.1045
180007	19.1658
180007	19.2269
180007	19.2878
180007	19.3486
180007	19.4091
180007	19.4695
180007	19.5298
180007	19.5898
180007	19.6497
180007	19.7093
180007	19.7688
180007	19.8281
180007	19.8872
180007	19.9461
180007	20.0049
180007	20.0634
180007	20.1217
180007	20.1799
180007	20.2378
180007	20.2955
180007	20.3531
180007	20.4104
180007	20.4675
180007	20.5244
180007	20.5811
180007	20.6376
180007	20.6938
180007	20.7499
180007	20.8057
180007	20.8613
180007	20.9167
180007	20.9719
180007	21.0268
180007	21.0815
180007	21.136
180007	21.1903
180007	21.2443
180007	21.2981
180007	21.3517
180007	21.4051
180007	21.4582
180007	21.5111
180007	21.5638
180007	21.6163
180007	21.6685
180007	21.7205
180007	21.7722
180007	21.8237
180007	21.875
180007	21.9261
180007	21.9769
180007	22.0275
180007	22.0778
180007	22.128
180007	22.1779
180007	22.2275
180007	22.277
180007	22.3262
180007	22.3751
180007	22.4239
180007	22.4724
180007	22.5206
180007	22.5687
180007	22.6165
180007	22.664
180007	22.7114
180007	22.7585
180007	22.8054
180007	22.8521
180007	22.8985
180007	22.9447
180007	22.9907
180007	23.0364
180007	23.0819
180007	23.1272
180008	23.1723
180008	23.2171
180008	23.2617
180008	23.3061
180008	23.3503
180008	23.3942
180008	23.4379
180008	23.4814
180008	23.5247
180008	23.5678
180008	23.6106
180008	23.6532
180008	23.6956
180008	23.7378
180008	23.7797
180008	23.8215
180008	23.863
180008	23.9043
180008	23.9454
180008	23.9863
180008	24.027
180008	24.0674
180008	24.1077
180008	24.1477
180008	24.1875
180008	24.2272
180008	24.2666
180008	24.3058
180008	24.3448
180008	24.3835
180008	24.4221
180008	24.4605
180008	24.4987
180008	24.5366
180008	24.5744
180008	24.612
180008	24.6493
180008	24.6865
180008	24.7235
180008	24.7602
180008	24.7968
180008	24.8332
180008	24.8693
180008	24.9053
180008	24.9411
180008	24.9767
180008	25.0121
180008	25.0473
180008	25.0823
180008	25.1172
180008	25.1518
180008	25.1863
180008	25.2205
180008	25.2546
180008	25.2885
180008	25.3222
180008	25.3557
180008	25.3891
180008	25.4222
180008	25.4552
180008	25.488
180008	25.5206
180008	25.553
180008	25.5853
180008	25.6173
180008	25.6492
180008	25.681
180008	25.7125
180008	25.7439
180008	25.7751
180008	25.8061
180008	25.837
180008	25.8676
180008	25.8982
180008	25.9285
180008	25.9587
180008	25.9887
180008	26.0185
180008	26.0482
180008	26.0777
180008	26.107
180008	26.1362
180008	26.1652
180008	26.1941
180008	26.2227
180008	26.2513
180008	26.2796
180008	26.3078
180008	26.3359
180008	26.3638
180008	26.3915
180008	26.4191
180008	26.4465
180008	26.4737
180008	26.5008
180008	26.5278
180008	26.5546
180008	26.5812
180008	26.6077
180008	26.6341
180009	26.6603
180009	26.6863
180009	26.7122
180009	26.738
180009	26.7636
180009	26.789
180009	26.8143
180009	26.8395
180009	26.8645
180009	26.8894
180009	26.9141
180009	26.9387
180009	26.9631
180009	26.9874
180009	27.0116
180009	27.0356
180009	27.0595
180009	27.0832
180009	27.1068
180009	27.1303
180009	27.1536
180009	27.1768
180009	27.1999
180009	27.2228
180009	27.2456
180009	27.2682
180009	27.2908
180009	27.3131
180009	27.3354
180009	27.3575
180009	27.3795
180009	27.4014
180009	27.4231
180009	27.4447
180009	27.4662
